timestamp,colifast_LAE
2013-04-23 19:00:00,<50
2013-04-24 09:00:00,<50
2013-04-24 19:00:00,50
2013-04-25 09:00:00,50
2013-04-25 19:00:00,<50
2013-04-26 09:00:00,100
2013-04-26 19:00:00,<50
2013-04-27 09:00:00,<50
2013-04-27 19:00:00,<50
2013-04-28 09:00:00,<50
2013-04-28 19:00:00,50
2013-04-29 09:00:00,<50
2013-04-29 19:00:00,100
2013-04-30 09:00:00,100
2013-04-30 19:00:00,50
2013-05-01 09:00:00,100
2013-05-01 19:00:00,<50
2013-05-02 09:00:00,50
2013-05-02 19:00:00,<50
2013-05-03 09:00:00,<50
2013-05-03 19:00:00,<50
2013-05-04 09:00:00,<50
2013-05-04 19:00:00,<50
2013-05-05 09:00:00,<50
2013-05-05 19:00:00,<50
2013-05-06 09:00:00,<50
2013-05-06 19:00:00,<50
2013-05-07 09:00:00,<50
2013-05-07 19:00:00,<50
2013-05-08 12:28:00,<50
2013-05-08 22:21:00,<50
2013-05-09 12:21:00,<50
2013-05-09 22:21:00,<50
2013-05-10 12:21:00,50
2013-05-10 22:21:00,<50
2013-05-11 12:21:00,50
2013-05-11 22:21:00,<50
2013-05-12 12:21:00,<50
2013-05-12 22:21:00,<50
2013-05-13 12:21:00,<50
2013-05-13 22:21:00,50
2013-05-14 12:21:00,<50
2013-05-14 22:21:00,<50
2013-05-15 12:21:00,<50
2013-05-15 22:21:00,<50
2013-05-16 12:21:00,<50
2013-05-16 22:21:00,<50
2013-05-17 12:21:00,<50
2013-05-17 22:21:00,<50
2013-05-18 12:21:00,<50
2013-05-18 22:21:00,<50
2013-05-19 12:21:00,<50
2013-05-19 22:21:00,<50
2013-05-20 12:21:00,<50
2013-05-20 22:21:00,200
2013-05-21 12:21:00,<50
2013-05-21 22:21:00,50
2013-05-22 12:21:00,<50
2013-05-23 15:24:00,100
2013-05-24 01:17:00,<50
2013-05-24 15:17:00,<50
2013-05-25 01:17:00,<50
2013-05-25 15:17:00,50
2013-05-26 01:17:00,50
2013-05-26 15:17:00,<50
2013-05-27 01:17:00,<50
2013-05-27 15:17:00,<50
2013-05-28 01:17:00,<50
2013-05-28 15:17:00,<50
2013-05-29 01:17:00,50
2013-05-29 15:17:00,50
2013-05-30 20:23:00,<50
2013-05-31 06:16:00,50
2013-05-31 20:16:00,50
2013-06-01 06:16:00,<50
2013-06-01 20:16:00,50
2013-06-02 06:16:00,200
2013-06-02 20:16:00,50
2013-06-03 06:16:00,<50
2013-06-03 20:16:00,<50
2013-06-04 06:16:00,<50
2013-06-04 20:16:00,<50
2013-06-05 06:16:00,<50
2013-06-05 20:16:00,50
2013-06-06 06:16:00,50
2013-06-06 20:16:00,<50
2013-06-07 06:16:00,100
2013-06-07 20:16:00,<50
2013-06-08 06:16:00,<50
2013-06-08 20:16:00,<50
2013-06-09 06:16:00,<50
2013-06-09 20:16:00,<50
2013-06-10 06:16:00,<50
2013-06-10 20:16:00,50
2013-06-11 06:16:00,50
2013-06-11 20:16:00,50
2013-06-12 06:16:00,50
2013-06-12 20:16:00,<50
2013-06-13 06:16:00,<50
2013-06-13 20:16:00,50
2013-06-14 06:16:00,50
2013-06-14 20:16:00,<50
2013-06-15 06:16:00,50
2013-06-15 20:16:00,50
2013-06-16 06:16:00,50
2013-06-16 20:16:00,<50
2013-06-20 14:32:00,<50
2013-06-21 00:26:00,50
2013-06-21 14:26:00,<50
2013-06-22 00:26:00,100
2013-06-22 14:26:00,<50
2013-06-23 00:26:00,200
2013-06-23 14:26:00,>400
2013-06-24 00:26:00,200
2013-06-24 14:26:00,100
2013-06-25 00:26:00,100
2013-06-25 14:26:00,200
2013-06-26 00:26:00,<50
2013-06-26 14:26:00,<50
2013-06-27 00:26:00,50
2013-06-27 14:26:00,100
2013-06-28 00:26:00,<50
2013-06-28 14:26:00,50
2013-06-29 00:26:00,50
2013-06-29 14:26:00,<50
2013-06-30 00:26:00,<50
2013-06-30 14:26:00,<50
2013-07-01 00:26:00,<50
2013-07-01 14:26:00,50
2013-07-02 00:26:00,<50
2013-07-02 14:26:00,<50
2013-07-03 00:26:00,<50
2013-07-03 14:26:00,<50
2013-07-04 00:26:00,<50
2013-07-04 14:26:00,50
2013-07-05 00:26:00,<50
2013-07-05 14:26:00,<50
2013-07-06 00:26:00,<50
2013-07-06 14:26:00,50
2013-07-07 00:26:00,<50
2013-07-07 14:26:00,<50
2013-07-08 00:26:00,<50
2013-07-08 14:26:00,50
2013-07-09 00:26:00,50
2013-07-09 14:26:00,<50
2013-07-10 00:26:00,<50
2013-07-10 14:26:00,<50
2013-07-11 00:26:00,<50
2013-07-11 14:26:00,<50
2013-07-12 00:26:00,<50
2013-07-12 14:26:00,<50
2013-07-13 00:26:00,50
2013-07-13 14:26:00,50
2013-07-14 00:26:00,50
2013-07-14 14:26:00,<50
2013-07-15 00:26:00,<50
2013-07-15 14:26:00,<50
2013-07-16 00:26:00,<50
2013-07-16 14:26:00,<50
2013-07-17 00:26:00,50
2013-07-17 14:26:00,100
2013-07-18 08:10:00,50
2013-07-18 18:03:00,<50
2013-07-19 08:03:00,<50
2013-07-19 18:03:00,<50
2013-07-20 08:03:00,<50
2013-07-20 18:03:00,<50
2013-07-21 08:03:00,<50
2013-07-21 18:03:00,<50
2013-07-22 08:03:00,<50
2013-07-22 18:03:00,<50
2013-07-23 08:03:00,<50
2013-07-23 18:03:00,<50
2013-07-24 08:03:00,<50
2013-07-24 18:03:00,<50
2013-07-25 08:03:00,<50
2013-07-25 18:03:00,<50
2013-07-26 08:03:00,<50
2013-07-26 18:03:00,<50
2013-07-27 08:03:00,<50
2013-07-27 18:03:00,<50
2013-07-28 08:03:00,<50
2013-07-28 18:03:00,<50
2013-07-29 08:03:00,<50
2013-07-29 18:03:00,<50
2013-07-30 08:03:00,<50
2013-07-30 18:03:00,<50
2013-07-31 08:03:00,200
2013-07-31 18:03:00,50
2013-08-01 08:03:00,<50
2013-08-01 18:03:00,50
2013-08-02 08:03:00,50
2013-08-02 18:03:00,50
2013-08-03 08:03:00,<50
2013-08-03 18:03:00,<50
2013-08-04 08:03:00,<50
2013-08-04 18:03:00,<50
2013-08-05 08:03:00,<50
2013-08-05 18:03:00,50
2013-08-06 08:03:00,<50
2013-08-06 18:03:00,<50
2013-08-07 08:03:00,<50
2013-08-07 18:03:00,<50
2013-08-08 08:03:00,50
2013-08-08 18:03:00,<50
2013-08-09 08:03:00,<50
2013-08-09 18:03:00,<50
2013-08-10 08:03:00,50
2013-08-10 18:03:00,<50
2013-08-11 08:03:00,<50
2013-08-11 18:03:00,100
2013-08-12 08:03:00,<50
2013-08-12 18:03:00,<50
2013-08-14 11:49:00,50
2013-08-14 21:43:00,200
2013-08-15 11:43:00,<50
2013-08-15 21:43:00,50
2013-08-16 11:43:00,<50
2013-08-16 21:43:00,<50
2013-08-17 11:43:00,50
2013-08-17 21:43:00,<50
2013-08-18 11:43:00,<50
2013-08-18 21:43:00,<50
2013-08-19 11:43:00,<50
2013-08-19 21:43:00,50
2013-08-20 11:43:00,50
2013-08-20 21:43:00,<50
2013-08-21 11:43:00,50
2013-08-21 21:43:00,<50
2013-08-22 11:43:00,<50
2013-08-22 21:43:00,<50
2013-08-23 11:43:00,50
2013-08-23 21:43:00,<50
2013-08-24 11:43:00,<50
2013-08-24 21:43:00,50
2013-08-25 11:43:00,<50
2013-08-25 21:43:00,<50
2013-08-26 11:43:00,<50
2013-08-26 21:43:00,<50
2013-08-27 11:43:00,50
2013-08-27 21:43:00,<50
2013-08-28 11:43:00,<50
2013-08-28 21:43:00,50
2013-08-29 11:43:00,<50
2013-08-29 21:43:00,<50
2013-08-30 11:43:00,<50
2013-08-30 21:43:00,<50
2013-08-31 11:43:00,<50
2013-08-31 21:43:00,50
2013-09-01 11:43:00,50
2013-09-01 21:43:00,50
2013-09-02 11:43:00,50
2013-09-02 21:43:00,50
2013-09-03 11:43:00,<50
2013-09-03 21:43:00,<50
2013-09-04 11:43:00,<50
2013-09-04 21:43:00,<50
2013-09-05 11:43:00,<50
2013-09-05 21:43:00,<50
2013-09-06 11:43:00,<50
2013-09-06 21:43:00,50
2013-09-07 11:43:00,<50
2013-09-07 21:43:00,100
2013-09-08 11:43:00,50
2013-09-08 21:43:00,<50
2013-09-09 11:43:00,50
2013-09-09 21:43:00,<50
2013-09-10 11:43:00,50
2013-09-10 20:43:00,50
2013-09-11 11:18:00,<50
2013-09-11 21:12:00,50
2013-09-12 11:12:00,<50
2013-09-12 21:12:00,100
2013-09-13 11:12:00,50
2013-09-13 21:12:00,<50
2013-09-14 11:12:00,<50
2013-09-14 21:12:00,<50
2013-09-15 11:12:00,50
2013-09-15 21:12:00,50
2013-09-16 11:12:00,50
2013-09-16 21:12:00,<50
2013-09-17 11:12:00,<50
2013-09-17 21:12:00,50
2013-09-18 11:12:00,<50
2013-09-18 21:12:00,50
2013-09-19 11:12:00,<50
2013-09-19 21:12:00,<50
2013-09-20 11:12:00,<50
2013-09-20 21:12:00,<50
2013-09-21 11:12:00,50
2013-09-21 21:12:00,<50
2013-09-22 11:12:00,<50
2013-09-22 21:12:00,<50
2013-09-23 11:12:00,<50
2013-09-23 21:12:00,<50
2013-09-24 11:12:00,<50
2013-09-24 21:12:00,<50
2013-09-25 11:12:00,<50
2013-09-25 21:12:00,50
2013-09-26 11:12:00,50
2013-09-26 21:12:00,<50
2013-09-27 11:12:00,50
2013-09-27 21:12:00,50
2013-09-28 11:12:00,50
2013-09-28 21:12:00,50
2013-09-29 11:12:00,50
2013-09-29 21:12:00,100
2013-09-30 11:12:00,50
2013-09-30 21:12:00,<50
2013-10-01 11:12:00,<50
2013-10-01 21:12:00,50
2013-10-02 11:12:00,100
2013-10-02 21:12:00,<50
2013-10-03 11:12:00,<50
2013-10-03 21:12:00,50
2013-10-04 11:12:00,50
2013-10-04 21:12:00,<50
2013-10-05 11:12:00,<50
2013-10-05 21:12:00,<50
2013-10-06 11:12:00,<50
2013-10-06 21:12:00,<50
2013-10-07 11:12:00,<50
2013-10-07 21:12:00,50
2013-10-08 11:12:00,<50
2013-10-08 20:12:00,<50
2013-10-09 13:59:00,<50
2013-10-09 23:53:00,<50
2013-10-10 13:53:00,50
2013-10-10 23:53:00,50
2013-10-11 13:53:00,50
2013-10-11 23:53:00,100
2013-10-12 13:53:00,<50
2013-10-12 23:53:00,100
2013-10-13 13:53:00,<50
2013-10-13 23:53:00,<50
2013-10-14 13:53:00,<50
2013-10-14 23:53:00,50
2013-10-15 13:53:00,<50
2013-10-15 23:53:00,50
2013-10-16 13:53:00,50
2013-10-16 23:53:00,<50
2013-10-17 13:53:00,50
2013-10-17 23:53:00,<50
2013-10-18 13:53:00,50
2013-10-18 23:53:00,<50
2013-10-19 13:53:00,<50
2013-10-19 23:53:00,<50
2013-10-20 13:53:00,50
2013-10-20 23:53:00,<50
2013-10-21 13:53:00,50
2013-10-21 23:53:00,50
2013-10-22 13:53:00,<50
2013-10-22 23:53:00,100
2013-10-23 13:53:00,100
2013-10-23 23:53:00,50
2013-10-24 13:53:00,<50
2013-10-24 23:53:00,200
2013-10-25 13:53:00,<50
2013-10-25 23:53:00,100
2013-10-26 13:53:00,100
2013-10-26 23:53:00,50
2013-10-27 13:53:00,<50
2013-10-27 23:53:00,<50
2013-10-28 13:53:00,50
2013-10-28 23:53:00,200
2013-10-29 13:53:00,100
2013-10-29 23:53:00,100
2013-10-30 13:53:00,200
2013-10-30 23:53:00,>400
2013-10-31 13:53:00,200
2013-10-31 23:53:00,200
2013-11-01 13:53:00,200
2013-11-01 23:53:00,100
2013-11-02 13:53:00,>400
2013-11-02 23:53:00,200
2013-11-03 13:53:00,400
2013-11-03 23:53:00,100
2013-11-04 13:53:00,100
2013-11-04 23:53:00,100
2013-11-05 13:53:00,100
2013-11-05 22:53:00,100
2013-11-06 13:16:00,100
2013-11-06 23:09:00,50
2013-11-07 13:09:00,50
2013-11-07 23:09:00,<50
2013-11-08 13:09:00,<50
2013-11-08 23:09:00,50
2013-11-09 13:09:00,<50
2013-11-09 23:09:00,50
2013-11-10 13:09:00,<50
2013-11-10 23:09:00,50
2013-11-11 13:09:00,<50
2013-11-11 23:09:00,100
2013-11-12 13:09:00,50
2013-11-12 23:09:00,<50
2013-11-13 16:41:00,<50
2013-11-14 02:35:00,>400
2013-11-14 16:35:00,<50
2013-11-15 02:35:00,<50
2013-11-15 16:35:00,50
2013-11-16 02:35:00,200
2013-11-16 16:35:00,<50
2013-11-17 02:35:00,<50
2013-11-17 16:35:00,<50
2013-11-18 02:35:00,50
2013-11-18 16:35:00,50
2013-11-19 02:35:00,<50
2013-11-19 16:35:00,<50
2013-11-20 02:35:00,<50
2013-11-20 16:35:00,<50
2013-11-21 02:35:00,<50
2013-11-21 16:35:00,<50
2013-11-22 02:35:00,50
2013-11-22 16:35:00,200
2013-11-23 02:35:00,50
2013-11-23 16:35:00,50
2013-11-24 02:35:00,<50
2013-11-24 16:35:00,<50
2013-11-25 02:35:00,50
2013-11-25 16:35:00,<50
2013-11-26 02:35:00,<50
2013-11-26 16:35:00,<50
2013-11-27 02:35:00,50
2013-11-27 16:35:00,<50
2013-11-28 02:35:00,<50
2013-11-28 16:35:00,<50
2013-11-29 02:35:00,50
2013-11-29 16:35:00,<50
2013-11-30 02:35:00,100
2013-11-30 16:35:00,<50
2013-12-01 02:35:00,100
2013-12-01 16:35:00,<50
2013-12-02 02:35:00,<50
2013-12-02 16:35:00,<50
2013-12-03 02:35:00,50
2013-12-03 16:35:00,<50
2013-12-04 02:35:00,<50
2013-12-04 16:35:00,<50
2013-12-05 02:35:00,50
2013-12-05 16:35:00,<50
2013-12-06 02:35:00,50
2013-12-06 16:35:00,<50
2013-12-07 02:35:00,200
2013-12-07 16:35:00,400
2013-12-08 02:35:00,400
2013-12-08 16:35:00,50
2013-12-09 02:35:00,100
2013-12-09 16:35:00,200
2013-12-10 02:35:00,400
2013-12-10 16:35:00,100
2013-12-11 01:35:00,200
2013-12-11 15:31:00,100
2013-12-12 01:24:00,50
2013-12-12 15:24:00,200
2013-12-13 01:24:00,200
2013-12-13 15:24:00,>400
2013-12-14 01:24:00,200
2013-12-14 15:24:00,100
2013-12-15 01:24:00,<50
2013-12-15 15:24:00,>400
2013-12-16 01:24:00,100
2013-12-16 15:24:00,100
2013-12-17 01:24:00,200
2013-12-17 15:24:00,>400
2013-12-18 01:24:00,400
2013-12-18 15:24:00,400
2013-12-19 01:24:00,100
2013-12-19 15:24:00,200
2013-12-20 01:24:00,<50
2013-12-20 15:24:00,50
2013-12-21 01:24:00,50
2013-12-21 15:24:00,400
2013-12-22 01:24:00,100
2013-12-22 15:24:00,50
2013-12-23 01:24:00,100
2013-12-23 15:24:00,200
2013-12-24 01:24:00,400
2013-12-24 15:24:00,200
2013-12-25 01:24:00,400
2013-12-25 15:24:00,>400
2013-12-26 01:24:00,>400
2013-12-26 15:24:00,400
2013-12-27 01:24:00,100
2013-12-27 15:24:00,>400
2013-12-28 01:24:00,200
2013-12-28 15:24:00,>400
2013-12-29 01:24:00,200
2013-12-29 15:24:00,100
2013-12-30 01:24:00,>400
2013-12-30 15:24:00,100
2013-12-31 01:24:00,200
2013-12-31 15:24:00,50
2014-01-01 01:24:00,400
2014-01-01 15:24:00,>400
2014-01-02 01:24:00,<50
2014-01-02 15:24:00,<50
2014-01-03 01:24:00,<50
2014-01-07 07:33:00,50
2014-01-07 17:27:00,50
2014-01-08 07:27:00,200
2014-01-08 17:27:00,50
2014-01-09 07:27:00,100
2014-01-09 17:27:00,<50
2014-01-10 07:27:00,<50
2014-01-10 17:27:00,400
2014-01-11 07:27:00,>400
2014-01-11 17:27:00,200
2014-01-12 07:27:00,400
2014-01-12 17:27:00,400
2014-01-13 07:27:00,<50
2014-01-13 17:27:00,100
2014-01-14 07:27:00,<50
2014-01-14 17:27:00,100
2014-01-15 07:27:00,50
2014-01-15 17:27:00,<50
2014-01-16 07:27:00,50
2014-01-16 17:27:00,50
2014-01-17 07:27:00,100
2014-01-17 17:27:00,<50
2014-01-18 07:27:00,<50
2014-01-18 17:27:00,100
2014-01-19 07:27:00,200
2014-01-19 17:27:00,<50
2014-01-20 07:27:00,50
2014-01-20 17:27:00,100
2014-01-21 07:27:00,50
2014-01-21 17:27:00,<50
2014-01-22 07:27:00,50
2014-01-22 17:27:00,50
2014-01-23 07:27:00,50
2014-01-23 17:27:00,200
2014-01-24 07:27:00,50
2014-01-24 17:27:00,200
2014-01-25 07:27:00,100
2014-01-25 17:27:00,100
2014-01-26 07:27:00,200
2014-01-26 17:27:00,<50
2014-01-27 07:27:00,50
2014-01-27 17:27:00,<50
2014-01-28 07:27:00,<50
2014-01-28 17:27:00,<50
2014-01-29 07:27:00,<50
2014-01-29 17:27:00,50
2014-01-30 07:27:00,50
2014-01-30 17:27:00,50
2014-01-31 07:27:00,50
2014-01-31 17:27:00,<50
2014-02-01 07:27:00,<50
2014-02-01 17:27:00,50
2014-02-02 07:27:00,50
2014-02-02 17:27:00,50
2014-02-03 07:27:00,100
2014-02-03 16:27:00,100
2014-02-04 13:03:00,50
2014-02-04 22:57:00,50
2014-02-05 12:57:00,<50
2014-02-05 22:57:00,50
2014-02-06 12:57:00,50
2014-02-06 22:57:00,100
2014-02-07 12:57:00,100
2014-02-07 22:57:00,200
2014-02-08 12:57:00,200
2014-02-08 22:57:00,400
2014-02-09 12:57:00,400
2014-02-09 22:57:00,400
2014-02-10 12:57:00,200
2014-02-10 22:57:00,200
2014-02-11 12:57:00,400
2014-02-11 22:57:00,200
2014-02-12 12:57:00,50
2014-02-12 22:57:00,200
2014-02-13 12:57:00,100
2014-02-13 22:57:00,100
2014-02-14 12:57:00,50
2014-02-14 22:57:00,100
2014-02-15 12:57:00,100
2014-02-15 22:57:00,50
2014-02-17 10:59:00,200
2014-02-17 20:52:00,400
2014-02-18 10:52:00,50
2014-02-18 20:52:00,50
2014-02-19 10:52:00,100
2014-02-19 20:52:00,400
2014-02-20 10:52:00,100
2014-02-20 20:52:00,100
2014-02-21 10:52:00,50
2014-02-21 20:52:00,100
2014-02-22 10:52:00,400
2014-02-22 20:52:00,100
2014-02-23 10:52:00,50
2014-02-23 20:52:00,400
2014-02-24 10:52:00,50
2014-02-24 20:52:00,400
2014-02-25 10:52:00,100
2014-02-25 20:52:00,200
2014-02-26 10:52:00,<50
2014-02-26 20:52:00,50
2014-02-27 10:52:00,100
2014-02-27 20:52:00,100
2014-02-28 10:52:00,<50
2014-02-28 20:52:00,100
2014-03-01 10:52:00,<50
2014-03-01 20:52:00,100
2014-03-02 10:52:00,50
2014-03-02 20:52:00,<50
2014-03-03 10:52:00,50
2014-03-03 20:52:00,<50
2014-03-04 10:52:00,<50
2014-03-04 20:52:00,100
2014-03-05 10:52:00,100
2014-03-05 20:52:00,<50
2014-03-06 10:52:00,50
2014-03-06 20:52:00,50
2014-03-07 10:52:00,<50
2014-03-07 20:52:00,<50
2014-03-08 10:52:00,100
2014-03-08 20:52:00,200
2014-03-09 10:52:00,<50
2014-03-09 20:52:00,100
2014-03-10 10:52:00,<50
2014-03-10 20:52:00,50
2014-03-11 10:52:00,<50
2014-03-11 20:52:00,<50
2014-03-12 10:52:00,100
2014-03-12 20:52:00,<50
2014-03-13 10:52:00,50
2014-03-13 20:52:00,<50
2014-03-14 10:52:00,<50
2014-03-14 20:52:00,50
2014-03-15 10:52:00,100
2014-03-15 20:52:00,100
2014-03-16 10:52:00,100
2014-03-16 19:52:00,100
2014-03-17 14:27:00,<50
2014-03-18 00:21:00,<50
2014-03-18 14:21:00,50
2014-03-19 00:21:00,200
2014-03-19 14:21:00,100
2014-03-20 00:21:00,50
2014-03-20 14:21:00,<50
2014-03-21 00:21:00,100
2014-03-21 14:21:00,50
2014-03-22 00:21:00,50
2014-03-22 14:21:00,50
2014-03-23 00:21:00,50
2014-03-23 14:21:00,50
2014-03-24 00:21:00,<50
2014-03-24 14:21:00,50
2014-03-25 00:21:00,<50
2014-03-25 14:21:00,<50
2014-03-26 00:21:00,50
2014-03-26 14:21:00,50
2014-03-27 00:21:00,100
2014-03-27 14:30:00,<50
2014-03-28 00:24:00,50
2014-03-28 14:24:00,50
2014-03-29 00:24:00,200
2014-03-29 15:07:00,<50
2014-03-30 00:24:00,100
2014-03-30 14:24:00,100
2014-03-31 00:24:00,<50
2014-03-31 14:24:00,50
2014-04-01 00:24:00,100
2014-04-01 14:24:00,50
2014-04-02 00:24:00,50
2014-04-02 14:24:00,<50
2014-04-03 00:24:00,50
2014-04-03 14:24:00,100
2014-04-04 00:24:00,<50
2014-04-04 14:24:00,50
2014-04-05 00:24:00,50
2014-04-05 14:24:00,50
2014-04-06 00:24:00,50
2014-04-06 14:24:00,<50
2014-04-07 00:24:00,50
2014-04-07 14:24:00,50
2014-04-08 00:24:00,50
2014-04-08 14:24:00,100
2014-04-09 00:24:00,100
2014-04-09 14:24:00,200
2014-04-10 00:24:00,200
2014-04-10 14:24:00,>400
2014-04-11 00:24:00,200
2014-04-11 14:24:00,100
2014-04-12 00:24:00,50
2014-04-12 14:24:00,50
2014-04-13 00:24:00,<50
2014-04-13 14:24:00,50
2014-04-14 00:24:00,<50
2014-04-14 14:24:00,50
2014-04-15 00:24:00,<50
2014-04-15 14:24:00,<50
2014-04-16 00:24:00,<50
2014-04-16 14:24:00,<50
2014-04-17 10:28:00,<50
2014-04-17 20:22:00,50
2014-04-18 10:22:00,50
2014-04-18 20:22:00,50
2014-04-19 10:22:00,50
2014-04-19 20:22:00,<50
2014-04-20 10:22:00,50
2014-04-20 20:22:00,<50
2014-04-21 10:22:00,<50
2014-04-21 20:22:00,<50
2014-04-22 10:22:00,<50
2014-04-22 20:22:00,<50
2014-04-23 10:22:00,<50
2014-04-23 20:22:00,50
2014-04-24 10:22:00,<50
2014-04-24 20:22:00,<50
2014-04-25 10:22:00,<50
2014-04-25 20:22:00,<50
2014-04-26 10:22:00,50
2014-04-26 20:22:00,<50
2014-04-27 10:22:00,<50
2014-04-27 20:22:00,<50
2014-04-28 10:22:00,<50
2014-04-28 20:22:00,<50
2014-04-29 10:22:00,<50
2014-04-29 20:22:00,<50
2014-04-30 10:22:00,50
2014-04-30 20:22:00,<50
2014-05-01 10:22:00,<50
2014-05-01 20:22:00,<50
2014-05-02 10:22:00,<50
2014-05-02 20:22:00,<50
2014-05-03 10:22:00,50
2014-05-03 20:22:00,<50
2014-05-04 10:22:00,<50
2014-05-04 20:22:00,<50
2014-05-05 10:22:00,100
2014-05-05 20:22:00,<50
2014-05-06 10:22:00,100
2014-05-06 20:22:00,50
2014-05-07 10:22:00,100
2014-05-07 20:22:00,<50
2014-05-08 10:22:00,50
2014-05-08 20:22:00,<50
2014-05-09 10:22:00,50
2014-05-09 20:22:00,50
2014-05-10 10:22:00,50
2014-05-10 20:22:00,<50
2014-05-11 10:22:00,50
2014-05-11 20:22:00,100
2014-05-12 10:22:00,100
2014-05-12 20:22:00,100
2014-05-13 10:22:00,<50
2014-05-13 20:22:00,50
2014-05-14 10:22:00,100
2014-05-14 19:22:00,100
2014-05-15 18:38:00,100
2014-05-16 04:32:00,50
2014-05-16 18:32:00,50
2014-05-17 04:32:00,100
2014-05-17 18:32:00,<50
2014-05-18 04:32:00,<50
2014-05-18 18:32:00,<50
2014-05-19 04:32:00,<50
2014-05-19 18:32:00,<50
2014-05-20 04:32:00,400
2014-05-20 18:32:00,200
2014-05-21 04:32:00,<50
2014-05-21 18:32:00,<50
2014-05-22 04:32:00,50
2014-05-22 18:32:00,50
2014-05-23 04:32:00,<50
2014-05-23 18:32:00,<50
2014-05-24 04:32:00,<50
2014-05-24 18:32:00,100
2014-05-25 04:32:00,<50
2014-05-25 18:32:00,<50
2014-05-26 04:32:00,<50
2014-05-26 18:32:00,<50
2014-05-27 04:32:00,<50
2014-05-27 18:32:00,<50
2014-05-28 04:32:00,<50
2014-05-28 18:32:00,<50
2014-05-29 04:32:00,<50
2014-05-29 18:32:00,<50
2014-05-30 04:32:00,<50
2014-05-30 18:32:00,50
2014-05-31 04:32:00,<50
2014-05-31 18:32:00,<50
2014-06-01 04:32:00,50
2014-06-01 18:32:00,<50
2014-06-02 04:32:00,<50
2014-06-02 18:32:00,100
2014-06-03 04:32:00,<50
2014-06-03 18:32:00,<50
2014-06-04 04:32:00,<50
2014-06-04 18:32:00,<50
2014-06-05 04:32:00,<50
2014-06-05 18:32:00,<50
2014-06-06 04:32:00,100
2014-06-06 18:32:00,50
2014-06-07 04:32:00,100
2014-06-07 18:32:00,50
2014-06-08 04:32:00,50
2014-06-08 18:32:00,50
2014-06-09 10:44:00,<50
2014-06-09 20:38:00,<50
2014-06-10 10:38:00,<50
2014-06-10 20:38:00,<50
2014-06-11 10:38:00,<50
2014-06-11 20:38:00,200
2014-06-12 10:38:00,<50
2014-06-12 20:38:00,50
2014-06-13 10:38:00,<50
2014-06-13 20:38:00,<50
2014-06-14 10:38:00,<50
2014-06-14 20:38:00,<50
2014-06-15 10:38:00,50
2014-06-15 20:38:00,<50
2014-06-16 10:38:00,<50
2014-06-16 20:38:00,<50
2014-06-17 10:38:00,<50
2014-06-17 20:38:00,50
2014-06-18 10:38:00,<50
2014-06-18 20:38:00,<50
2014-06-19 10:38:00,50
2014-06-19 20:38:00,100
2014-06-20 10:38:00,<50
2014-06-20 20:38:00,<50
2014-06-21 10:38:00,<50
2014-06-21 20:38:00,100
2014-06-22 10:38:00,<50
2014-06-22 20:38:00,100
2014-06-23 10:38:00,200
2014-06-23 20:38:00,50
2014-06-24 10:38:00,50
2014-06-24 20:38:00,50
2014-06-25 10:38:00,<50
2014-06-25 20:38:00,<50
2014-06-26 10:38:00,<50
2014-06-26 20:38:00,<50
2014-06-27 10:38:00,<50
2014-06-27 20:38:00,100
2014-06-28 10:38:00,50
2014-06-28 20:38:00,200
2014-06-29 10:38:00,400
2014-06-29 20:38:00,100
2014-06-30 10:38:00,<50
2014-06-30 20:38:00,<50
2014-07-01 10:38:00,<50
2014-07-01 20:38:00,50
2014-07-02 10:38:00,400
2014-07-02 20:38:00,50
2014-07-03 10:38:00,50
2014-07-03 20:38:00,<50
2014-07-04 10:38:00,50
2014-07-04 20:38:00,<50
2014-07-05 10:38:00,<50
2014-07-05 20:38:00,<50
2014-07-06 10:38:00,<50
2014-07-06 19:38:00,<50
2014-07-07 15:18:00,<50
2014-07-08 01:12:00,100
2014-07-08 15:12:00,<50
2014-07-09 01:12:00,50
2014-07-09 15:12:00,50
2014-07-10 01:12:00,50
2014-07-10 15:12:00,<50
2014-07-11 01:12:00,50
2014-07-11 15:12:00,<50
2014-07-12 01:12:00,<50
2014-07-12 15:12:00,50
2014-07-13 01:12:00,<50
2014-07-13 15:12:00,200
2014-07-14 01:12:00,<50
2014-07-14 15:12:00,50
2014-07-15 01:12:00,50
2014-07-15 15:12:00,50
2014-07-16 01:12:00,200
2014-07-16 15:12:00,50
2014-07-17 01:12:00,50
2014-07-17 15:12:00,<50
2014-07-18 01:12:00,<50
2014-07-18 15:12:00,50
2014-07-19 01:12:00,<50
2014-07-19 15:12:00,<50
2014-07-20 01:12:00,100
2014-07-20 15:12:00,<50
2014-07-21 01:12:00,50
2014-07-21 15:12:00,100
2014-07-22 01:12:00,<50
2014-07-22 15:12:00,<50
2014-07-23 01:12:00,100
2014-07-23 15:12:00,50
2014-07-24 01:12:00,50
2014-07-24 15:12:00,<50
2014-07-25 01:12:00,<50
2014-07-25 15:12:00,100
2014-07-26 01:12:00,200
2014-07-26 15:12:00,<50
2014-07-27 01:12:00,100
2014-07-27 15:12:00,50
2014-07-28 01:12:00,<50
2014-07-28 15:12:00,50
2014-07-29 01:12:00,<50
2014-07-29 15:12:00,100
2014-07-30 01:12:00,100
2014-07-30 15:12:00,100
